geometry,code
POINT (0.0007682931590913 0.0002481951345899),BaylorSCH0SE-WasinkhyahTMP0SE-380
POINT (0.0007682590258055 0.0002482231449588),BaylorSCH0SE-WasinkhyahTMP0SE-381
POINT (0.000768293491468 0.0002481957405035),BaylorSCH0SE-WasinkhyahTMP0SE-382
POINT (0.0007682613144406 0.0002482293928077),BaylorSCH0SE-WasinkhyahTMP0SE-383
POINT (0.0007682601297822 0.0002482285080901),BaylorSCH0SE-WasinkhyahTMP0SE-384
POINT (0.0007682485075856 0.0002482377324297),BaylorSCH0NE-WasinkhyahTMP0NE-2
POINT (0.0007682587343881 0.0002482221658125),BaylorSCH0SE-WasinkhyahTMP0SE-385
POINT (0.0007682581376444 0.0002482257919366),BaylorSCH0SE-WasinkhyahTMP0SE-386
POINT (0.0007682726677621 0.0002482235653027),BaylorSCH0SE-WasinkhyahTMP0SE-387
POINT (0.0007682672064625 0.0002482292189511),BaylorSCH0E-WasinkhyahTMP0E-76
POINT (0.0007682712061978 0.0002482260845898),BaylorSCH0E-WasinkhyahTMP0E-77
POINT (0.0007682794653363 0.0002482229644274),BaylorSCH0E-WasinkhyahTMP0E-78
POINT (0.0007682516949202 0.0002482135971074),BaylorSCH0S-WasinkhyahTMP0S-234
POINT (0.0007682746313103 0.0002482217170236),BaylorSCH0SE-WasinkhyahTMP0SE-388
POINT (0.0007682750524035 0.0002482223345555),BaylorSCH0SE-WasinkhyahTMP0SE-389
POINT (0.0007682718314286 0.0002482241113444),BaylorSCH0SE-WasinkhyahTMP0SE-390
POINT (0.0007682291777481 0.0002482363834692),BaylorSCH0W-WasinkhyahTMP0W-67
POINT (0.0007682709044706 0.0002482221483852),BaylorSCH0SE-WasinkhyahTMP0SE-391
POINT (0.00076827306421 0.0002482254472645),BaylorSCH0E-WasinkhyahTMP0E-79
POINT (0.0007682209609581 0.0002482231258524),BaylorSCH0SW-WasinkhyahTMP0SW-190
POINT (0.0007682218024399 0.0002482234554865),BaylorSCH0SW-WasinkhyahTMP0SW-191
POINT (0.0007682210540184 0.0002482223149154),BaylorSCH0SW-WasinkhyahTMP0SW-192
POINT (0.0007682397449685 0.0002482081650607),BaylorSCH0S-WasinkhyahTMP0S-235
POINT (0.0007682702143803 0.0002482371980387),BaylorSCH0E-WasinkhyahTMP0E-80
POINT (0.0007682553897256 0.0002482366730021),BaylorSCH0E-WasinkhyahTMP0E-81
POINT (0.0007682364016025 0.0002482340645883),BaylorSCH0W-WasinkhyahTMP0W-68
POINT (0.0007682367074548 0.0002482367922511),BaylorSCH0W-WasinkhyahTMP0W-69
POINT (0.0007682339698528 0.0002482376585537),BaylorSCH0W-WasinkhyahTMP0W-70
POINT (0.0007682783544303 0.0002482160461415),BaylorSCH0SE-WasinkhyahTMP0SE-392
POINT (0.0007682321008548 0.0002482289892116),BaylorSCH0SW-WasinkhyahTMP0SW-193
POINT (0.0007682210250105 0.0002482049044956),BaylorSCH0SW-WasinkhyahTMP0SW-194
POINT (0.0007682938099455 0.0002482095047205),BaylorSCH0SE-WasinkhyahTMP0SE-393
POINT (0.0007682941315289 0.0002482087643683),BaylorSCH0SE-WasinkhyahTMP0SE-394
POINT (0.0007682940374038 0.0002482083188202),BaylorSCH0SE-WasinkhyahTMP0SE-395
POINT (0.0007682942146641 0.0002482074599379),BaylorSCH0SE-WasinkhyahTMP0SE-396
POINT (0.0007682631285316 0.0002481989650468),BaylorSCH0SE-WasinkhyahTMP0SE-397
POINT (0.0007682659044324 0.0002481993129166),BaylorSCH0SE-WasinkhyahTMP0SE-398
POINT (0.0007682671476072 0.0002481986886311),BaylorSCH0SE-WasinkhyahTMP0SE-399
POINT (0.0007682709329539 0.0002481987098281),BaylorSCH0SE-WasinkhyahTMP0SE-400
POINT (0.0007682503435462 0.000248190686174),BaylorSCH0S-WasinkhyahTMP0S-236
POINT (0.0007682608710877 0.0002481900204379),BaylorSCH0S-WasinkhyahTMP0S-237
POINT (0.0007682596636093 0.0002482274371092),BaylorSCH0SE-WasinkhyahTMP0SE-401
POINT (0.0007682521276724 0.0002482205154879),BaylorSCH0S-WasinkhyahTMP0S-238
POINT (0.0007682119102407 0.0002481970497678),BaylorSCH0SW-WasinkhyahTMP0SW-195
POINT (0.0007682134562373 0.0002481965744976),BaylorSCH0SW-WasinkhyahTMP0SW-196
POINT (0.0007682174937224 0.000248200805199),BaylorSCH0SW-WasinkhyahTMP0SW-197
POINT (0.0007682146407069 0.0002481990591205),BaylorSCH0SW-WasinkhyahTMP0SW-198
POINT (0.0007682173444815 0.0002481947596239),BaylorSCH0SW-WasinkhyahTMP0SW-199
POINT (0.0007682153738921 0.0002481951196936),BaylorSCH0SW-WasinkhyahTMP0SW-200
POINT (0.0007682874295454 0.0002482131963687),BaylorSCH0SE-WasinkhyahTMP0SE-402
POINT (0.0007682900806155 0.0002482142419742),BaylorSCH0SE-WasinkhyahTMP0SE-403
POINT (0.0007682910346797 0.0002482170039797),BaylorSCH0SE-WasinkhyahTMP0SE-404
POINT (0.0007682849148028 0.0002482260447205),BaylorSCH0E-WasinkhyahTMP0E-82
POINT (0.0007682823451007 0.0002482236431624),BaylorSCH0E-WasinkhyahTMP0E-83
POINT (0.000768280397489 0.00024822273374),BaylorSCH0E-WasinkhyahTMP0E-84
POINT (0.0007682809074179 0.0002482228977928),BaylorSCH0E-WasinkhyahTMP0E-85
POINT (0.0007682793442719 0.0002482223225826),BaylorSCH0SE-WasinkhyahTMP0SE-405
POINT (0.0007682766682685 0.0002482208668312),BaylorSCH0SE-WasinkhyahTMP0SE-406
POINT (0.0007682759963421 0.0002482204682877),BaylorSCH0SE-WasinkhyahTMP0SE-407
POINT (0.0007682731854165 0.0002482207799882),BaylorSCH0SE-WasinkhyahTMP0SE-408
POINT (0.0007682728711673 0.0002482210603721),BaylorSCH0SE-WasinkhyahTMP0SE-409
POINT (0.0007682731914764 0.0002482217229582),BaylorSCH0SE-WasinkhyahTMP0SE-410
POINT (0.000768273747273 0.0002482208840141),BaylorSCH0SE-WasinkhyahTMP0SE-411
POINT (0.0007682741709294 0.0002482214564594),BaylorSCH0SE-WasinkhyahTMP0SE-412
POINT (0.0007682653422833 0.00024823532198),BaylorSCH0E-WasinkhyahTMP0E-86
POINT (0.0007682663425834 0.0002482354132506),BaylorSCH0E-WasinkhyahTMP0E-87
POINT (0.0007682669287342 0.0002482361992765),BaylorSCH0E-WasinkhyahTMP0E-88
POINT (0.0007682654918792 0.0002482368140677),BaylorSCH0E-WasinkhyahTMP0E-89
POINT (0.0007682660812328 0.0002482362219116),BaylorSCH0E-WasinkhyahTMP0E-90
POINT (0.0007682659657946 0.0002482357997032),BaylorSCH0E-WasinkhyahTMP0E-91
POINT (0.0007682645414613 0.0002482349313044),BaylorSCH0E-WasinkhyahTMP0E-92
POINT (0.0007682631654068 0.000248235695892),BaylorSCH0E-WasinkhyahTMP0E-93
POINT (0.000768262375174 0.0002482361417843),BaylorSCH0E-WasinkhyahTMP0E-94
POINT (0.0007682646423856 0.0002482354850673),BaylorSCH0E-WasinkhyahTMP0E-95
POINT (0.000768264296201 0.0002482364126719),BaylorSCH0E-WasinkhyahTMP0E-96
POINT (0.0007682636372414 0.0002482360697364),BaylorSCH0E-WasinkhyahTMP0E-97
POINT (0.0007682667576051 0.0002482377942353),BaylorSCH0E-WasinkhyahTMP0E-98
POINT (0.0007682577097314 0.0002482377095221),BaylorSCH0E-WasinkhyahTMP0E-99
POINT (0.0007682609764847 0.0002482378520189),BaylorSCH0E-WasinkhyahTMP0E-100
POINT (0.0007682598803325 0.0002482376263096),BaylorSCH0E-WasinkhyahTMP0E-101
POINT (0.0007682826559372 0.0002482249523302),BaylorSCH0E-WasinkhyahTMP0E-102
POINT (0.0007682677457674 0.000248225450689),BaylorSCH0SE-WasinkhyahTMP0SE-413
POINT (0.0007682683873419 0.0002482220774322),BaylorSCH0SE-WasinkhyahTMP0SE-414
POINT (0.0007682688672986 0.0002482222394569),BaylorSCH0SE-WasinkhyahTMP0SE-415
POINT (0.0007682696466423 0.0002482213601865),BaylorSCH0SE-WasinkhyahTMP0SE-416
POINT (0.0007682704417427 0.0002482215190242),BaylorSCH0SE-WasinkhyahTMP0SE-417
POINT (0.000768269278558 0.0002482220454716),BaylorSCH0SE-WasinkhyahTMP0SE-418
POINT (0.00076826698814 0.0002482224140854),BaylorSCH0SE-WasinkhyahTMP0SE-419
POINT (0.0007682667083952 0.0002482254078071),BaylorSCH0SE-WasinkhyahTMP0SE-420
POINT (0.0007682683177427 0.0002482252827178),BaylorSCH0SE-WasinkhyahTMP0SE-421
POINT (0.0007682670532526 0.000248224700399),BaylorSCH0SE-WasinkhyahTMP0SE-422
POINT (0.0007682681844881 0.0002482236842074),BaylorSCH0SE-WasinkhyahTMP0SE-423
POINT (0.000768271811984 0.0002482250050318),BaylorSCH0SE-WasinkhyahTMP0SE-424
POINT (0.0007682739854499 0.00024822478124),BaylorSCH0E-WasinkhyahTMP0E-103
POINT (0.0007682773263779 0.0002482226632912),BaylorSCH0SE-WasinkhyahTMP0SE-425
POINT (0.0007682774732991 0.0002482215417043),BaylorSCH0SE-WasinkhyahTMP0SE-426
POINT (0.0007682804672151 0.0002482233180506),BaylorSCH0E-WasinkhyahTMP0E-104
POINT (0.0007682800268802 0.0002482231989335),BaylorSCH0E-WasinkhyahTMP0E-105
POINT (0.0007682798605739 0.0002482237904283),BaylorSCH0E-WasinkhyahTMP0E-106
POINT (0.0007682818944863 0.0002482247536925),BaylorSCH0E-WasinkhyahTMP0E-107
POINT (0.0007682836532851 0.0002482252025483),BaylorSCH0E-WasinkhyahTMP0E-108
POINT (0.0007682869559374 0.000248224608706),BaylorSCH0E-WasinkhyahTMP0E-109
POINT (0.0007682886923378 0.0002482246469592),BaylorSCH0E-WasinkhyahTMP0E-110
POINT (0.0007682894992081 0.0002482258174637),BaylorSCH0E-WasinkhyahTMP0E-111
POINT (0.0007682903288286 0.0002482263897683),BaylorSCH0E-WasinkhyahTMP0E-112
POINT (0.0007682866196714 0.0002482233840597),BaylorSCH0E-WasinkhyahTMP0E-113
POINT (0.0007682884009156 0.0002482224996052),BaylorSCH0E-WasinkhyahTMP0E-114
POINT (0.0007682735977036 0.0002482214038007),BaylorSCH0SE-WasinkhyahTMP0SE-427
POINT (0.0007682471331644 0.0002481939570025),BaylorSCH0S-WasinkhyahTMP0S-239
POINT (0.0007682777138681 0.0002482237982534),BaylorSCH0E-WasinkhyahTMP0E-115
POINT (0.0007682770949682 0.000248224026206),BaylorSCH0E-WasinkhyahTMP0E-116
POINT (0.0007682671600783 0.0002482368040526),BaylorSCH0E-WasinkhyahTMP0E-117
POINT (0.000768262987027 0.0002482318853506),BaylorSCH0E-WasinkhyahTMP0E-118
POINT (0.0007682565656684 0.0002482067758682),BaylorSCH0S-WasinkhyahTMP0S-240
POINT (0.0007682569999524 0.0002482067429553),BaylorSCH0S-WasinkhyahTMP0S-241
POINT (0.0007682548087853 0.0002482072283361),BaylorSCH0S-WasinkhyahTMP0S-242
POINT (0.0007682675362135 0.0002482040849658),BaylorSCH0SE-WasinkhyahTMP0SE-428
POINT (0.0007682677404862 0.0002482028944543),BaylorSCH0SE-WasinkhyahTMP0SE-429
POINT (0.0007682684726611 0.0002482037737899),BaylorSCH0SE-WasinkhyahTMP0SE-430
POINT (0.0007682402685332 0.000248193536487),BaylorSCH0S-WasinkhyahTMP0S-243
POINT (0.0007682420386634 0.0002481913895135),BaylorSCH0S-WasinkhyahTMP0S-244
POINT (0.0007682409431679 0.0002481916926949),BaylorSCH0S-WasinkhyahTMP0S-245
POINT (0.0007682413919524 0.0002481913555833),BaylorSCH0S-WasinkhyahTMP0S-246
POINT (0.0007682396664719 0.0002481924046464),BaylorSCH0S-WasinkhyahTMP0S-247
POINT (0.0007682921859278 0.0002482285351218),BaylorSCH0E-WasinkhyahTMP0E-119
POINT (0.000768291910891 0.0002482287112211),BaylorSCH0E-WasinkhyahTMP0E-120
POINT (0.0007682507078551 0.0002482145350559),BaylorSCH0S-WasinkhyahTMP0S-248
POINT (0.0007682636547927 0.000248212707591),BaylorSCH0SE-WasinkhyahTMP0SE-431
POINT (0.0007682614002169 0.0002482261005003),BaylorSCH0SE-WasinkhyahTMP0SE-432
POINT (0.0007682148889171 0.0002482001386904),BaylorSCH0SW-WasinkhyahTMP0SW-201
POINT (0.0007682150113754 0.0002482020367805),BaylorSCH0SW-WasinkhyahTMP0SW-202
POINT (0.0007682151976179 0.0002482016698055),BaylorSCH0SW-WasinkhyahTMP0SW-203
POINT (0.0007682150397976 0.0002482014304326),BaylorSCH0SW-WasinkhyahTMP0SW-204
POINT (0.0007682148467113 0.0002482011390968),BaylorSCH0SW-WasinkhyahTMP0SW-205
POINT (0.0007682146518925 0.0002482008078488),BaylorSCH0SW-WasinkhyahTMP0SW-206
POINT (0.0007682144527789 0.0002482004635609),BaylorSCH0SW-WasinkhyahTMP0SW-207
POINT (0.0007682142275607 0.0002482000215098),BaylorSCH0SW-WasinkhyahTMP0SW-208
POINT (0.0007682171741699 0.0002482042720333),BaylorSCH0SW-WasinkhyahTMP0SW-209
POINT (0.0007682154750343 0.0002482006191836),BaylorSCH0SW-WasinkhyahTMP0SW-210
POINT (0.0007682158378527 0.0002482013432419),BaylorSCH0SW-WasinkhyahTMP0SW-211
POINT (0.0007682161195725 0.0002482020143375),BaylorSCH0SW-WasinkhyahTMP0SW-212
POINT (0.00076821668814 0.0002482017527575),BaylorSCH0SW-WasinkhyahTMP0SW-213
POINT (0.0007682598344512 0.0002481941373785),BaylorSCH0S-WasinkhyahTMP0S-249
POINT (0.0007682731398597 0.0002482377713652),BaylorSCH0E-WasinkhyahTMP0E-121
POINT (0.0007682468654241 0.0002482244386971),BaylorSCH0S-WasinkhyahTMP0S-250
POINT (0.0007682454443713 0.000248224190468),BaylorSCH0S-WasinkhyahTMP0S-251
POINT (0.0007682457837239 0.0002482249805033),BaylorSCH0S-WasinkhyahTMP0S-252
POINT (0.000768244189787 0.0002482254129081),BaylorSCH0S-WasinkhyahTMP0S-253
POINT (0.0007682437796156 0.0002482255463192),BaylorSCH0S-WasinkhyahTMP0S-254
POINT (0.0007682430070473 0.0002482259903724),BaylorSCH0S-WasinkhyahTMP0S-255
POINT (0.0007682479377071 0.0002482253290566),BaylorSCH0S-WasinkhyahTMP0S-256
POINT (0.0007682478087219 0.0002482261259653),BaylorSCH0S-WasinkhyahTMP0S-257
POINT (0.0007682481775812 0.0002482258983798),BaylorSCH0S-WasinkhyahTMP0S-258
POINT (0.0007682462577501 0.0002482258548995),BaylorSCH0S-WasinkhyahTMP0S-259
POINT (0.0007682271744539 0.0002482122214503),BaylorSCH0SW-WasinkhyahTMP0SW-214
POINT (0.0007682260948047 0.0002482109472766),BaylorSCH0SW-WasinkhyahTMP0SW-215
POINT (0.0007682267409445 0.0002482105771687),BaylorSCH0SW-WasinkhyahTMP0SW-216
POINT (0.0007682279006283 0.0002482103171847),BaylorSCH0SW-WasinkhyahTMP0SW-217
POINT (0.0007682267263285 0.000248207592356),BaylorSCH0SW-WasinkhyahTMP0SW-218
POINT (0.0007682130257168 0.0002482147383689),BaylorSCH0SW-WasinkhyahTMP0SW-219
POINT (0.0007682536719817 0.000248231029837),BaylorSCH0SE-WasinkhyahTMP0SE-433
POINT (0.0007682587163358 0.0002482310074633),BaylorSCH0E-WasinkhyahTMP0E-122
POINT (0.0007682768079565 0.0002482329563583),BaylorSCH0E-WasinkhyahTMP0E-123
POINT (0.0007682612710471 0.0002482317226277),BaylorSCH0E-WasinkhyahTMP0E-124
POINT (0.0007682647148362 0.00024823183571),BaylorSCH0E-WasinkhyahTMP0E-125
POINT (0.0007682642836203 0.0002482321608997),BaylorSCH0E-WasinkhyahTMP0E-126
POINT (0.0007682646932766 0.0002482322978932),BaylorSCH0E-WasinkhyahTMP0E-127
POINT (0.0007682652430455 0.0002482323208002),BaylorSCH0E-WasinkhyahTMP0E-128
POINT (0.0007682712288073 0.0002482309791976),BaylorSCH0E-WasinkhyahTMP0E-129
POINT (0.0007682707492691 0.0002482319322789),BaylorSCH0E-WasinkhyahTMP0E-130
POINT (0.000768274824275 0.0002482260166498),BaylorSCH0E-WasinkhyahTMP0E-131
POINT (0.0007682743542083 0.0002482260456188),BaylorSCH0E-WasinkhyahTMP0E-132
POINT (0.0007682749236537 0.0002482267124402),BaylorSCH0E-WasinkhyahTMP0E-133
POINT (0.0007682743043518 0.0002482266403035),BaylorSCH0E-WasinkhyahTMP0E-134
POINT (0.0007682704988275 0.0002482294667595),BaylorSCH0E-WasinkhyahTMP0E-135
POINT (0.0007682705691569 0.0002482288824985),BaylorSCH0E-WasinkhyahTMP0E-136
POINT (0.0007682666650786 0.0002482283987557),BaylorSCH0E-WasinkhyahTMP0E-137
POINT (0.0007682679332881 0.0002482281827822),BaylorSCH0E-WasinkhyahTMP0E-138
POINT (0.0007682654862813 0.0002482285377431),BaylorSCH0E-WasinkhyahTMP0E-139
POINT (0.000768264362487 0.0002482286826986),BaylorSCH0E-WasinkhyahTMP0E-140
POINT (0.0007682644080615 0.0002482267382199),BaylorSCH0SE-WasinkhyahTMP0SE-434
POINT (0.00076829144286 0.0002482283291363),BaylorSCH0E-WasinkhyahTMP0E-141
POINT (0.0007682139631752 0.0002482379450961),BaylorSCH0W-WasinkhyahTMP0W-71
POINT (0.0007682197715976 0.0002482375134092),BaylorSCH0W-WasinkhyahTMP0W-72
POINT (0.0007682389493572 0.0002482374097563),BaylorSCH0W-WasinkhyahTMP0W-73
POINT (0.0007682435179939 0.000248237563617),BaylorSCH0NW-WasinkhyahTMP0NW-2
POINT (0.0007682427435835 0.0002482377698749),BaylorSCH0NW-WasinkhyahTMP0NW-3
POINT (0.0007682442437799 0.0002482374316747),BaylorSCH0NW-WasinkhyahTMP0NW-4
POINT (0.0007682450556553 0.0002482373208231),BaylorSCH0NW-WasinkhyahTMP0NW-5
POINT (0.000768245783787 0.0002482377333337),BaylorSCH0NW-WasinkhyahTMP0NW-6
POINT (0.0007682473323816 0.0002482374256231),BaylorSCH0N-WasinkhyahTMP0N
POINT (0.0007682482237613 0.0002482373720229),BaylorSCH0NE-WasinkhyahTMP0NE-3
POINT (0.0007682520739591 0.0002482376453441),BaylorSCH0E-WasinkhyahTMP0E-142
POINT (0.0007682526351834 0.000248237443386),BaylorSCH0E-WasinkhyahTMP0E-143
POINT (0.0007682515976364 0.0002482373944849),BaylorSCH0E-WasinkhyahTMP0E-144
POINT (0.0007682512685207 0.000248237632858),BaylorSCH0E-WasinkhyahTMP0E-145
POINT (0.0007682565151342 0.0002482370132984),BaylorSCH0E-WasinkhyahTMP0E-146
POINT (0.0007682759319391 0.0002482355838244),BaylorSCH0E-WasinkhyahTMP0E-147
POINT (0.0007682759069463 0.000248234100812),BaylorSCH0E-WasinkhyahTMP0E-148
POINT (0.0007682766924851 0.00024823400076),BaylorSCH0E-WasinkhyahTMP0E-149
POINT (0.0007682773440398 0.0002482339024058),BaylorSCH0E-WasinkhyahTMP0E-150
POINT (0.0007682779931025 0.0002482339222045),BaylorSCH0E-WasinkhyahTMP0E-151
POINT (0.0007682782277438 0.0002482365379413),BaylorSCH0E-WasinkhyahTMP0E-152
POINT (0.0007682772687922 0.0002482365415346),BaylorSCH0E-WasinkhyahTMP0E-153
POINT (0.0007682761957255 0.000248236592604),BaylorSCH0E-WasinkhyahTMP0E-154
POINT (0.0007682701902398 0.000248236447482),BaylorSCH0E-WasinkhyahTMP0E-155
POINT (0.000768271355887 0.0002482326267059),BaylorSCH0E-WasinkhyahTMP0E-156
POINT (0.0007682721492934 0.0002482324479118),BaylorSCH0E-WasinkhyahTMP0E-157
POINT (0.0007682690293961 0.0002482341951462),BaylorSCH0E-WasinkhyahTMP0E-158
POINT (0.0007682698190858 0.000248234036361),BaylorSCH0E-WasinkhyahTMP0E-159
POINT (0.0007682670882157 0.000248235020837),BaylorSCH0E-WasinkhyahTMP0E-160
POINT (0.0007682678247852 0.0002482346546256),BaylorSCH0E-WasinkhyahTMP0E-161
POINT (0.0007682674197425 0.0002482334385396),BaylorSCH0E-WasinkhyahTMP0E-162
POINT (0.0007682722808966 0.0002482348055403),BaylorSCH0E-WasinkhyahTMP0E-163
POINT (0.0007682639573792 0.0002482355210934),BaylorSCH0E-WasinkhyahTMP0E-164
POINT (0.0007682667084478 0.0002482323484346),BaylorSCH0E-WasinkhyahTMP0E-165
POINT (0.0007682662171636 0.0002482322281364),BaylorSCH0E-WasinkhyahTMP0E-166
POINT (0.0007682657483845 0.0002482322819622),BaylorSCH0E-WasinkhyahTMP0E-167
POINT (0.0007682639566163 0.0002482322159273),BaylorSCH0E-WasinkhyahTMP0E-168
POINT (0.0007682635170334 0.0002482319917283),BaylorSCH0E-WasinkhyahTMP0E-169
POINT (0.000768265197304 0.000248234819649),BaylorSCH0E-WasinkhyahTMP0E-170
POINT (0.0007682658190168 0.0002482332605969),BaylorSCH0E-WasinkhyahTMP0E-171
POINT (0.0007682643468876 0.0002482331240794),BaylorSCH0E-WasinkhyahTMP0E-172
POINT (0.0007682636038472 0.0002482327923514),BaylorSCH0E-WasinkhyahTMP0E-173
POINT (0.0007682635473525 0.0002482335346675),BaylorSCH0E-WasinkhyahTMP0E-174
POINT (0.0007682629469517 0.0002482343069753),BaylorSCH0E-WasinkhyahTMP0E-175
POINT (0.0007682608217976 0.0002482358536839),BaylorSCH0E-WasinkhyahTMP0E-176
POINT (0.0007682573251713 0.0002482372118079),BaylorSCH0E-WasinkhyahTMP0E-177
POINT (0.0007682588882021 0.0002482371812872),BaylorSCH0E-WasinkhyahTMP0E-178
POINT (0.0007682602573761 0.0002482371712363),BaylorSCH0E-WasinkhyahTMP0E-179
POINT (0.00076825972088 0.0002482366589367),BaylorSCH0E-WasinkhyahTMP0E-180
POINT (0.0007682588590685 0.0002482351312813),BaylorSCH0E-WasinkhyahTMP0E-181
POINT (0.0007682596653994 0.0002482353063463),BaylorSCH0E-WasinkhyahTMP0E-182
POINT (0.0007682595769219 0.0002482345656901),BaylorSCH0E-WasinkhyahTMP0E-183
POINT (0.000768258922036 0.0002482338753121),BaylorSCH0E-WasinkhyahTMP0E-184
POINT (0.0007682587625991 0.000248234456994),BaylorSCH0E-WasinkhyahTMP0E-185
POINT (0.0007682581975588 0.0002482340208619),BaylorSCH0E-WasinkhyahTMP0E-186
POINT (0.0007682582150534 0.000248234687106),BaylorSCH0E-WasinkhyahTMP0E-187
POINT (0.0007682578078998 0.0002482352540402),BaylorSCH0E-WasinkhyahTMP0E-188
POINT (0.000768257362614 0.0002482357905792),BaylorSCH0E-WasinkhyahTMP0E-189
POINT (0.0007682569456227 0.0002482352507282),BaylorSCH0E-WasinkhyahTMP0E-190
POINT (0.0007682556295402 0.000248234711535),BaylorSCH0E-WasinkhyahTMP0E-191
POINT (0.0007682547304076 0.0002482353371885),BaylorSCH0E-WasinkhyahTMP0E-192
POINT (0.0007682567942847 0.0002482342214937),BaylorSCH0E-WasinkhyahTMP0E-193
POINT (0.0007682561736533 0.0002482348127888),BaylorSCH0E-WasinkhyahTMP0E-194
POINT (0.0007682563723287 0.0002482358768651),BaylorSCH0E-WasinkhyahTMP0E-195
POINT (0.0007682592889197 0.0002482331507195),BaylorSCH0E-WasinkhyahTMP0E-196
POINT (0.0007682600547577 0.0002482341506439),BaylorSCH0E-WasinkhyahTMP0E-197
POINT (0.000768260084458 0.0002482325456778),BaylorSCH0E-WasinkhyahTMP0E-198
POINT (0.0007682560833015 0.0002482321625533),BaylorSCH0E-WasinkhyahTMP0E-199
POINT (0.0007682532736069 0.0002482365121117),BaylorSCH0E-WasinkhyahTMP0E-200
POINT (0.0007682528200369 0.000248236805344),BaylorSCH0E-WasinkhyahTMP0E-201
POINT (0.0007682521421148 0.0002482367802495),BaylorSCH0E-WasinkhyahTMP0E-202
POINT (0.0007682524735096 0.0002482347859311),BaylorSCH0E-WasinkhyahTMP0E-203
POINT (0.0007682528617044 0.0002482352377619),BaylorSCH0E-WasinkhyahTMP0E-204
POINT (0.00076824964822 0.0002482355565605),BaylorSCH0E-WasinkhyahTMP0E-205
POINT (0.0007682494545002 0.0002482352185697),BaylorSCH0E-WasinkhyahTMP0E-206
POINT (0.0007682493747552 0.0002482344821468),BaylorSCH0SE-WasinkhyahTMP0SE-435
POINT (0.000768248887371 0.000248234859646),BaylorSCH0SE-WasinkhyahTMP0SE-436
POINT (0.0007682484781371 0.0002482320031369),BaylorSCH0SE-WasinkhyahTMP0SE-437
POINT (0.0007682490627541 0.0002482317386416),BaylorSCH0SE-WasinkhyahTMP0SE-438
POINT (0.0007682505124296 0.0002482316122251),BaylorSCH0SE-WasinkhyahTMP0SE-439
POINT (0.0007682535011665 0.0002482359688586),BaylorSCH0E-WasinkhyahTMP0E-207
POINT (0.0007682542723062 0.0002482363988276),BaylorSCH0E-WasinkhyahTMP0E-208
POINT (0.0007682437930732 0.0002482362688959),BaylorSCH0W-WasinkhyahTMP0W-74
POINT (0.0007682448687938 0.0002482361064667),BaylorSCH0W-WasinkhyahTMP0W-75
POINT (0.0007682441101338 0.0002482354358661),BaylorSCH0W-WasinkhyahTMP0W-76
POINT (0.0007682468080843 0.0002482341457889),BaylorSCH0S-WasinkhyahTMP0S-260
POINT (0.0007682454320494 0.0002482345207744),BaylorSCH0SW-WasinkhyahTMP0SW-220
POINT (0.0007682473122233 0.0002482340572437),BaylorSCH0S-WasinkhyahTMP0S-261
POINT (0.0007682477603432 0.000248233971757),BaylorSCH0SE-WasinkhyahTMP0SE-440
POINT (0.0007682481479568 0.0002482338590121),BaylorSCH0SE-WasinkhyahTMP0SE-441
POINT (0.0007682458928001 0.0002482336616947),BaylorSCH0S-WasinkhyahTMP0S-262
POINT (0.0007682473223608 0.0002482330980882),BaylorSCH0S-WasinkhyahTMP0S-263
POINT (0.0007682479660853 0.000248232884786),BaylorSCH0S-WasinkhyahTMP0S-264
